LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
200000.0,2,3,2,45.0,0,0,0,0,0,0,124433.31,112903.32,93002.766,66031.85,68811.81,59654.39,4987.8193,4397.2065,3296.1096,3406.663,3601.4548,4283.366,0
180000.0,2,1,1,40.0,-1,-1,-1,-1,-1,-1,2403.3901,710.918,10914.949,10516.984,10133.577,7938.122,819.909,11956.774,8817.406,10000.0,6817.479,8882.269,0
260000.0,2,2,2,31.564949,0,0,0,2,0,0,167483.64,173954.44,174238.34,153512.05,140894.53,153814.42,6124.0,10000.0,0.0,5000.0,4823.131,4919.443,0
230000.0,1,2,1,46.0,-1,0,0,0,0,0,6408.3496,11167.537,9009.747,10386.404,9705.481,9765.329,3908.7065,2000.0,3500.0,2818.6565,2000.0,2500.0,0
50000.0,1,1,1,32.0,0,0,-1,0,0,-1,7724.457,6971.574,4740.115,4743.684,6763.384,1519.8622,1032.0547,1900.9977,1242.0226,369.80286,1000.0,657.814,0
290000.0,2,1,1,33.0,1,-2,-2,-2,-2,-2,398.27615,2414.764,6739.3813,0.0,0.0,0.0,3000.0,20000.096,0.0,0.0,0.0,0.0,0
30000.0,2,2,1,25.0,0,0,0,0,0,0,19990.512,18327.236,17852.36,16892.893,18232.672,18046.43,1306.1688,1322.0049,700.0,1000.0,1105.2002,399.05292,1
150000.0,2,1,2,32.0,1,-2,-1,-1,-1,-1,0.0,0.0,9304.882,0.0,17457.207,2341.7559,0.0,8163.81,0.0,20051.355,3000.0,0.0,0
200000.0,1,3,1,42.0,-1,-1,-2,-2,-2,-2,711.4675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
160000.0,1,2,2,37.0,2,2,2,2,2,2,77113.555,71259.55,67505.016,71110.52,73649.734,79392.22,0.0,5000.0,4397.1567,0.0,4113.9146,0.0,1
508971.9,2,1,2,26.0,-1,-1,-1,-1,0,-1,17347.225,31972.867,260128.25,29629.008,32681.383,25163.39,36800.395,495608.34,22853.137,6079.8135,24289.037,500.0,0
80000.0,2,1,2,28.0,2,0,0,2,2,2,48068.86,61510.918,51436.586,54823.715,59794.96,60804.793,2500.9875,4723.899,0.0,4290.223,2000.0,3000.0,1
80000.0,2,3,1,59.065155,2,2,2,0,0,2,19407.441,27862.195,27056.354,25197.273,26318.385,26089.365,3347.9834,0.0,1565.7997,2421.556,900.0,1000.0,1
80000.0,1,2,2,25.0,0,0,0,0,0,0,20796.197,22628.225,25560.584,21752.955,20315.514,20043.52,1429.1774,1701.762,1000.0,905.5694,1000.0,1000.0,0
360000.0,2,1,2,26.0,0,0,0,0,0,0,45868.35,69137.92,66611.77,51203.523,46628.203,28511.11,37125.848,10001.046,6517.0005,8391.804,3032.128,2000.0,0
20000.0,2,1,2,23.0,0,0,0,0,0,0,20482.117,25930.928,19569.768,15872.935,10175.009,0.0,1317.4174,1247.6967,391.1242,1263.3313,0.0,0.0,0
90000.0,2,2,1,57.00849,0,0,0,0,0,0,20403.785,20170.17,25614.65,22063.197,21536.01,27458.041,1303.4456,1519.3052,2000.0,1500.0,1928.9358,2829.0251,1
200000.0,2,2,1,38.0,-1,-1,-1,0,0,-1,289.95755,0.0,368.49936,504.21915,390.0,930.3612,330.23077,368.94257,83.76142,0.0,759.11273,396.0,0
80000.0,2,3,1,24.0,-1,-1,-1,-1,0,0,16177.499,1949.2628,6635.2085,12018.87,9281.96,0.0,2000.0,6500.0,11917.989,0.0,0.0,18665.828,0
250000.0,1,2,2,34.0,0,0,0,0,0,0,183962.72,198185.17,169954.94,163658.2,160319.34,166273.08,6500.0,6100.191,7159.9272,6000.0,6146.2085,6000.0,0
180000.0,2,2,2,41.0,0,0,0,0,0,0,196961.5,191422.77,183081.88,181556.58,192651.03,187421.9,6000.0,7000.0,6000.0,6665.5234,7999.693,8000.0,0
200000.0,2,1,2,29.0,0,0,-2,-2,-2,-2,18428.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60000.0,2,2,1,37.0,0,0,0,0,-1,-1,27123.041,29585.29,19024.932,10836.788,3904.2307,14751.927,2000.0,2000.0,3188.591,3020.1313,17584.977,3062.9631,0
90000.0,1,2,2,32.0,0,0,0,0,0,0,92867.17,95041.7,101040.92,103127.664,108770.29,84797.234,4000.0,4572.737,4432.25,3005.5884,7461.686,2347.5298,0
360000.0,2,3,2,29.0,0,0,0,0,0,0,231052.44,216992.2,246783.12,98056.25,100604.805,77122.84,7000.0,119964.945,4188.4644,3207.2397,3000.0,3129.8708,0
60000.0,2,2,1,39.0,-1,-1,-1,-1,-1,0,484.1724,390.0,205.1292,1182.0604,11237.786,9481.87,498.2788,316.0,1500.0,12495.23,861.3771,539.98193,0
500000.0,1,1,1,47.0,-1,-1,-1,-1,-1,-1,26486.467,15567.445,858.38055,5933.0454,2125.5103,1308.0673,15000.731,496.19568,5689.8364,3000.0,1123.0128,905.08966,0
30000.0,1,1,2,29.0,0,0,0,-1,0,0,8628.134,4369.843,5574.055,8079.9775,6267.311,14328.713,3596.8567,4000.0,10636.475,3500.0,7041.945,6000.0,0
180000.0,2,2,2,25.0,1,3,2,2,2,2,23683.475,33321.797,23587.227,28502.248,29713.486,29107.605,0.0,0.0,896.0485,1000.0,1000.0,0.0,0
200000.0,2,2,2,30.0,0,0,0,0,0,0,40199.59,48627.918,40827.184,39330.156,39086.926,47450.945,1562.5532,1548.1292,1062.3755,1649.2682,2000.0,1500.0,0
130000.0,2,1,2,29.0,-1,-1,-1,0,-1,0,0.0,728.03064,780.0,0.0,14739.843,14452.611,542.96454,698.7523,0.0,11000.0,1500.0,1837.3142,0
240000.0,2,3,2,29.0,0,0,0,0,0,0,373977.72,292971.72,292563.0,137970.7,68953.2,49624.31,10015.545,6575.2705,4599.9766,2000.0,2277.0916,3000.0,0
220000.0,2,2,2,26.0,1,2,-1,0,-1,-1,3896.5896,2688.0142,935.302,390.0,1035.0262,2175.462,0.0,396.93222,0.0,766.2138,2800.0,0.0,1
240000.0,2,2,1,49.0,0,0,0,2,0,0,153963.52,168382.61,175124.73,174358.61,157636.62,151304.86,6286.8057,10759.8955,11.6040535,6396.1836,5000.0,5501.0303,0
60000.0,1,2,2,30.0,2,-1,0,0,-2,-2,12224.071,29580.422,41516.13,0.0,0.0,0.0,18010.904,2198.1929,0.0,0.0,0.0,0.0,1
50000.0,1,1,2,24.0,0,0,0,0,0,0,42696.605,41566.355,42039.47,20991.889,17799.818,12467.133,3500.0,1700.0,1900.0,1026.2656,2000.0,8000.0,0
50000.0,2,1,2,26.0,0,0,0,0,0,0,40589.434,37882.473,11821.895,10017.186,3731.8943,0.0,1067.3142,666.1044,1000.0,205.7126,0.0,300.0,1
140000.0,1,1,2,29.0,0,0,0,2,2,2,50819.56,65927.1,57632.32,65373.01,61498.41,60646.453,1511.155,5000.0,2000.0,3018.624,1283.6864,2000.0,0
20000.0,1,2,1,40.0,2,0,0,-2,-2,-2,7925.1597,6648.073,0.0,0.0,0.0,0.0,1097.9325,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,3,1,41.0,8,2,2,0,0,0,50274.332,48028.105,47204.562,44107.227,23787.418,27125.256,5000.0,0.0,1026.2098,1000.0,1200.0,1300.0292,1
20000.0,2,2,2,23.0,1,2,2,2,2,3,13362.994,11634.719,15003.945,13438.182,15695.575,15862.031,1000.0,1000.0,567.91644,2000.0,0.0,695.25964,0
70000.0,2,3,1,27.0,2,2,2,0,0,0,57767.816,72648.234,52445.074,30237.137,23975.684,20726.328,4000.0,0.0,1661.4777,930.0862,834.671,500.0,0
120000.0,2,2,2,27.0,-2,-2,-2,-2,-2,-2,488.83597,0.0,3679.5374,1955.2466,690.5089,2551.449,0.0,3500.6956,1500.0,1000.0,2002.5835,3000.0,0
150000.0,2,2,1,32.0,0,0,0,0,0,0,131992.81,122761.305,131210.23,126345.73,121931.21,114699.5,5784.2026,5810.9346,5297.7437,4203.0234,5000.0,5667.1357,0
160000.0,2,3,1,35.0,-1,0,0,0,-1,0,106525.91,125840.52,3925.0886,13551.458,152310.38,930.75464,3891.5034,0.0,3996.583,183399.75,0.0,0.0,0
260000.0,2,2,2,24.0,0,0,0,0,0,0,81322.13,72562.84,70868.48,67368.07,75138.195,82453.85,3202.7214,2500.0,3000.5957,3056.8762,3077.3767,3000.0,0
140000.0,2,1,2,29.0,-1,-1,-1,-1,-1,-1,3766.845,4143.5,5721.9443,2768.5693,2255.308,609.54047,5008.4067,5000.0,2822.7778,2500.0,700.5797,428.5157,0
50000.0,2,2,1,38.0,0,0,0,0,0,2,17629.281,19138.273,18426.332,17394.11,17698.465,16498.47,1328.0867,1500.0211,1399.8751,1080.8931,0.0,170.933,1
30000.0,1,1,2,31.0,2,2,2,0,0,0,15078.52,11650.205,16375.229,16537.059,20401.414,10040.308,0.0,1200.0,1000.0,2022.6781,779.48004,1200.0,1
120000.0,1,3,1,38.0,-1,-1,0,0,-1,-1,2410.0483,32222.977,30611.885,30000.26,2280.6292,0.0,47366.938,1461.0387,1330.1067,2000.0,0.0,0.0,0
50000.0,1,2,1,32.0,0,0,2,0,0,0,44940.54,57726.04,49166.914,41121.316,33332.35,40591.53,6419.7344,0.0,1603.1578,1508.0984,1903.4463,1787.921,0
110000.0,1,1,2,27.0,1,2,2,2,0,0,80999.11,83194.22,67849.96,50166.695,56079.418,49647.18,0.0,5000.0,0.0,2500.0,0.0,2071.1553,1
200000.0,2,2,1,52.0,0,0,0,0,-1,-1,28238.576,45777.855,19078.516,4596.6533,14453.232,9274.346,9473.327,7039.1045,6308.6646,20000.0,10691.276,10529.19,0
110000.0,2,2,2,35.0,0,0,0,0,0,0,74349.55,85958.72,87200.0,79695.95,76331.83,84338.12,3746.0564,3031.5342,2970.133,2654.813,3000.0,2893.0347,0
400000.0,1,1,2,26.0,0,0,0,0,0,0,255426.22,281927.22,248706.28,227375.53,256184.53,259925.45,11477.339,10000.0,12972.218,9189.158,9883.31,61934.605,0
50000.0,2,2,1,45.0,0,0,2,2,2,2,29333.44,48042.242,45594.234,49221.82,43209.8,44793.21,3486.1968,2000.0,2000.0,0.0,3000.0,2686.2686,1
50000.0,2,2,1,39.0,0,0,2,0,0,0,9976.762,6286.8335,2967.6023,6655.186,2961.2952,3163.655,2699.1643,2.4282424,1232.7141,400.0,3009.1157,0.0,0
80000.0,2,3,2,25.0,0,0,0,2,0,0,69399.48,70300.58,68688.23,66723.79,66826.34,55439.867,2997.137,5000.0,3349.0547,2000.0,5000.0,0.0,1
20000.0,2,2,2,22.0,2,2,2,2,2,2,22301.32,22884.459,22825.395,21316.354,20491.178,26905.473,1058.8801,1264.1228,647.8044,1000.0,574.2231,500.0,1
270000.0,2,3,1,41.0,0,0,0,0,0,0,221174.86,239529.88,238840.66,199353.83,193961.05,203887.81,10000.0,9969.401,15158.772,8373.624,10000.0,10000.0,1
220000.0,1,1,2,36.0,1,2,0,0,0,0,179601.77,167844.56,171359.3,166414.94,155418.73,163510.98,0.0,6811.362,6000.0,6496.987,6207.576,8414.596,0
380000.0,2,2,1,30.0,2,0,0,0,0,0,191012.89,257262.81,248204.83,216480.55,193336.02,193462.89,28829.795,7820.094,12719.322,7005.386,7720.388,8079.541,0
120000.0,1,2,1,36.0,0,0,2,0,0,2,135899.64,140139.81,131781.61,146178.53,130689.21,130544.914,10000.0,0.0,5000.0,9583.045,3107.7793,0.0,0
130000.0,1,2,1,38.0,0,0,0,0,0,0,30062.91,35298.355,38381.99,33387.457,40296.504,41621.953,2000.0,1475.135,1600.0,1311.0807,1909.4164,1217.9374,1
30000.0,2,1,2,26.0,2,2,2,2,2,-2,474.58075,747.2129,192.1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
100000.0,2,2,2,37.0,0,0,0,0,0,-1,39539.57,27125.367,29528.791,29584.436,24968.291,1554.2954,1456.1108,1564.2921,482.9471,1000.0,1692.8135,300.0,0
450000.0,1,2,2,38.531067,0,0,0,0,0,0,170766.16,109092.4,91205.13,90192.47,97215.56,91734.625,9684.96,6000.131,4002.6523,6607.61,3230.542,3000.0,0
50000.0,1,1,2,27.0,0,0,0,0,2,0,48190.043,43840.766,50906.86,49715.992,55968.977,53429.617,2000.0,2491.9924,3011.0945,0.0,2000.0,2000.0,0
80000.0,1,2,2,23.0,0,0,0,2,0,0,60690.004,61319.44,69540.55,60536.76,28007.846,31146.28,3761.8564,4388.283,488.14453,573.2126,2000.0,1502.4551,0
84501.47,2,2,1,30.0,0,0,0,0,0,0,60721.168,50864.188,50069.83,48333.297,51408.62,52422.754,2076.5103,2598.9907,3000.0,2000.0,2000.0,1671.3041,0
290000.0,1,3,2,36.0,0,0,0,0,0,0,50505.082,39826.668,144869.27,160765.33,175650.06,165711.19,6196.6123,77989.016,7532.853,7112.9224,6000.0,5439.8066,0
170000.0,2,3,1,54.0,0,0,0,0,0,0,150996.55,168976.95,132482.9,131423.55,133621.69,126518.08,8170.5312,5018.993,4649.5044,5000.0,5093.9463,4000.0,0
100000.0,1,2,1,34.0,1,-1,0,0,0,0,64392.598,59984.0,75695.945,81267.63,87013.13,88784.96,6381.7217,4000.0,3000.0,3084.7039,5500.0,0.0,0
20000.0,1,2,2,22.0,0,0,0,0,2,0,11421.673,9187.862,13507.309,9589.1455,9172.866,2965.6306,3399.2915,2000.0,1202.0791,0.0,3823.6492,0.0,1
160000.0,1,1,2,31.0,1,-2,-1,-1,-1,-1,180.31789,1076.4663,783.4176,832.9688,390.0,0.0,1098.3988,1171.8958,797.9772,500.0,0.0,0.0,0
80000.0,2,2,1,45.0,0,0,0,0,0,0,63712.91,49446.812,20655.322,23170.54,18385.203,16739.553,2100.0,1500.0,1000.0,900.0,941.30426,650.5689,1
100000.0,1,2,2,28.0,0,0,0,0,0,0,19350.312,27176.709,23944.15,27097.13,29877.576,35109.527,2000.0,1766.3094,3944.7512,2000.0,2993.9724,1664.6681,0
20000.0,2,2,1,25.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,53.0,0,0,0,0,0,0,10953.412,12881.927,15915.875,17828.637,18260.828,19119.46,1227.8883,1272.4773,1000.0,658.0952,1000.0,390.0,0
210000.0,2,1,3,34.0,1,-2,-2,-2,-2,-1,196.34131,901.8687,0.0,0.0,0.0,414.74347,1073.1257,0.0,0.0,0.0,364.80624,0.0,0
370000.0,2,1,1,29.0,0,0,0,0,0,0,27438.172,15112.193,13020.567,10472.323,10958.743,4655.328,2100.7407,2091.021,2000.0,2117.838,679.9424,4807.732,0
20063.727,2,2,2,26.0,-1,0,0,0,0,0,5117.7886,8019.2495,14847.571,10538.431,11697.98,15280.478,1615.687,1546.2307,1396.6188,882.79987,4495.2593,0.0,0
160000.0,1,2,2,25.0,0,0,0,0,0,-2,19206.79,45972.996,81437.33,51517.25,-49.24692,-24.430851,12521.811,109202.46,0.0,0.0,0.0,0.0,0
607293.06,1,1,2,33.0,0,0,0,0,0,0,436114.75,415991.38,430106.8,393056.47,356516.3,369532.62,15116.4,60479.8,15982.453,12831.365,24285.094,20609.24,0
120000.0,2,3,1,37.0,1,2,2,2,2,2,41114.527,47954.516,49064.344,53369.03,48087.79,50513.72,2000.0,2663.88,1307.5984,2642.4612,2027.6534,0.0,0
180000.0,2,1,2,25.0,-1,-1,-1,-1,-1,0,5775.8267,4352.2764,967.07056,5659.868,4810.497,8034.5684,3473.5884,1328.602,6396.4087,2898.5854,1000.0,1000.0,0
180000.0,2,1,2,33.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
500000.0,2,1,2,34.0,0,0,0,0,0,0,93859.14,94322.195,79519.29,50431.848,48973.164,89865.34,3763.3503,2311.0823,1797.6633,3130.9788,20877.734,7135.034,0
108597.87,1,3,1,41.0,0,0,0,0,0,0,81652.8,78910.75,68111.15,59243.01,62946.77,61962.824,5429.0757,3999.597,3050.4006,2422.9048,2627.0073,4000.0,0
80000.0,1,1,2,23.0,2,2,2,0,0,0,52571.32,67706.2,63046.773,48659.324,59209.035,56690.125,10000.0,0.0,2000.0,2000.0,2874.9465,2000.0,0
350000.0,2,2,1,40.0,0,0,0,0,0,0,94973.74,87948.61,75524.805,74434.5,74067.72,73343.05,3000.0,2137.2454,3034.945,3000.0,3000.0,3038.2334,0
186619.25,1,3,2,40.0,0,0,0,0,0,0,119022.37,117720.336,103848.2,109578.164,103784.805,107489.88,4899.248,5946.3213,10000.0,5049.1855,4081.4,6000.0,0
90499.484,1,2,2,32.0,2,2,2,2,2,2,39980.656,38308.637,42582.61,50321.555,43910.83,44731.527,2500.0,0.0,4071.473,0.0,3000.0,3000.0,1
100000.0,2,3,1,53.0,0,0,0,0,0,0,45377.926,25630.77,27576.738,19989.518,6154.6455,0.0,1431.7388,1812.889,1963.8889,0.0,0.0,0.0,0
250000.0,2,2,1,38.0,-1,-1,-1,-2,-2,-2,10654.102,2598.2666,0.0,0.0,0.0,0.0,2174.726,0.0,0.0,0.0,0.0,0.0,1
20000.0,2,3,2,54.0,0,0,0,0,2,0,10185.573,11050.135,13826.821,12443.292,10398.92,11268.569,1259.74,1027.8535,1176.5315,0.0,761.01904,1672.4565,0
50000.0,1,1,1,36.0,0,0,0,0,0,0,23426.139,14293.236,6957.096,1111.768,1881.6533,1235.5222,2000.0,1203.3693,1000.0,1000.0,651.82513,1000.0,0
50000.0,1,1,2,27.0,0,0,0,0,0,0,40253.168,32479.912,44163.71,30748.307,33582.445,30584.742,1494.17,1600.0,864.493,1001.5582,1600.0,1275.9404,0
50000.0,2,2,1,29.0,0,0,0,0,0,0,35149.05,22422.555,18831.146,17599.916,17454.785,20177.057,1137.7472,1300.0,1000.0,390.0,600.0,703.0195,0
410000.0,2,1,1,28.0,0,0,0,0,-1,-1,22489.018,50672.613,35645.83,20000.398,4435.954,772.60425,16042.792,4831.891,5000.0,5125.3022,928.55273,10000.0,0
353907.62,1,1,2,53.0,-1,0,-1,0,0,0,2004.8726,3832.2273,10196.59,15145.197,17010.1,55072.195,3115.25,6981.0864,5544.4663,4012.5842,33759.53,4501.928,0
100000.0,1,2,1,38.0,-1,-1,-1,-1,-2,-2,5587.1206,889.4998,1165.1926,0.0,0.0,0.0,690.65894,1378.5063,0.0,0.0,0.0,312.44327,1
150000.0,2,3,2,42.0,0,-1,0,0,0,-1,12350.363,10337.668,15695.596,9400.694,14413.636,10064.709,6009.317,6000.0,5986.6836,6000.0,8271.215,10000.0,0
50000.0,2,1,2,23.0,-1,0,0,0,0,0,50826.1,62267.035,41943.156,16097.868,13384.247,16584.75,3000.0,1669.0114,3000.0,1000.0,1000.0,1000.0,0
80000.0,2,2,2,35.0,0,0,0,0,0,0,40986.414,49754.508,48273.973,40881.477,47590.098,46354.527,1961.0393,1500.0,1428.0188,1500.0,2000.0,1500.0,0
70000.0,2,3,1,31.0,0,0,0,0,2,2,17585.021,21097.346,21272.254,24623.377,21058.936,19695.887,3484.9238,5000.0,7423.7236,1000.0,0.89407986,5000.0,0
240000.0,1,2,1,54.0,-2,-1,2,0,0,0,0.0,1607.4408,1253.6304,849.1111,507.95782,0.0,1222.5061,0.0,0.0,0.0,0.0,0.0,1
490000.0,1,2,1,48.621147,0,0,0,0,0,0,195316.58,194051.11,173470.56,152496.23,135698.27,117277.3,15000.0,7238.288,5457.697,5000.0,5000.0,24004.264,0
389554.22,2,1,2,25.0,0,-1,-1,-1,-1,-1,57998.65,56614.523,29812.184,48621.504,45443.043,4088.346,87296.96,21797.152,60756.496,42223.586,390.0,7000.0,0
50000.0,1,2,1,51.0,0,0,0,0,0,0,17612.117,22383.102,19584.818,15104.21,14415.035,17246.754,1707.8246,1848.157,495.15314,324.9756,1079.9794,1500.0,0
362639.75,2,2,1,42.0,0,0,-2,-2,-2,-2,39369.45,0.0,0.0,0.0,150.0,4308.753,0.0,0.0,0.0,359.48642,4500.0,0.0,0
340000.0,2,2,2,42.0,-2,-2,-2,-2,-2,-2,2324.3987,4095.7847,9579.072,3091.5293,822.7881,3618.4116,6473.919,6259.9175,2016.8551,1000.0,3247.8235,0.0,0
90000.0,1,2,1,42.0,0,0,0,0,0,0,79517.75,85018.836,80017.37,59748.773,49772.7,57167.23,3088.3523,2366.5217,2330.3843,2000.0,2703.0078,2000.0,1
380000.0,2,2,2,38.0,-2,-2,-2,-2,-2,-2,1048.2959,1691.3293,0.0,0.0,973.4278,677.57,1305.8705,0.0,0.0,1007.0771,1032.6609,0.0,0
280000.0,2,4,1,34.0,0,0,-2,-1,-2,-2,6550.482,0.0,0.0,3134.2068,1574.3414,0.0,0.0,0.0,5503.6973,316.0,1000.0,8000.0,0
40000.0,1,2,2,28.0,0,0,0,-2,-2,-2,45225.273,41719.46,0.0,0.0,0.0,0.0,1808.0204,0.0,0.0,0.0,0.0,0.0,0
80000.0,1,1,1,31.0,1,2,2,2,0,0,58530.367,72079.695,60742.664,59503.62,28259.176,29856.627,1555.6528,3122.9036,0.0,1000.0,1851.8206,999.7546,1
60000.0,2,2,2,24.0,0,0,0,0,0,0,41575.883,42137.11,39545.957,48734.758,40767.87,40906.633,1735.295,2025.1532,4000.0,2000.0,2197.5571,2500.0,0
400000.0,2,1,2,28.0,-1,-1,-1,-1,0,-1,73.68298,398.84488,0.0,2302.944,1787.8475,871.72437,329.00336,0.0,2009.1718,326.00473,348.80008,38247.203,1
280000.0,1,1,1,34.0,0,0,0,0,0,0,252732.4,276362.03,242732.6,210061.3,247188.73,95077.13,15837.349,11121.805,10047.416,36403.023,20033.016,11242.571,0
280000.0,1,2,2,26.0,0,0,0,0,0,-1,118272.0,114335.67,98899.63,88304.88,55759.605,1260.8613,4723.651,3565.8772,3490.3076,549.7116,1000.0,34202.59,0
50000.0,1,2,2,43.0,0,0,0,0,0,0,47436.902,48549.59,45698.066,35034.586,37189.56,35520.77,5038.857,3361.156,1598.2826,3000.0,2000.0,3163.3542,0
50000.0,1,2,2,47.0,0,0,0,0,0,0,46683.8,41825.297,30302.066,23083.518,15310.539,11189.403,1993.9364,1211.5184,1202.6802,2769.2886,1599.2247,2500.0,0
160000.0,2,1,2,27.0,0,0,0,0,0,0,30634.613,33228.62,35667.484,32110.576,28920.66,26458.012,4000.0,2000.0,4002.927,5397.0034,3000.0,4000.0,0
170000.0,2,2,1,32.0,-1,-1,-1,-1,-1,-2,1244.2998,5874.725,4334.5776,780.0,0.0,0.0,7284.3164,5127.937,1000.0,0.0,0.0,390.0,1
50000.0,1,3,2,42.0,0,0,0,0,-2,-2,29292.658,16826.85,10085.028,0.0,0.0,0.0,1256.0994,1411.6675,0.0,0.0,0.0,0.0,0
50000.0,1,1,2,27.0,0,0,0,0,0,-1,2219.5845,2816.0728,2536.7104,826.4089,1079.2881,1297.8318,1600.0,835.84186,0.0,0.0,1500.0,0.0,0
210000.0,2,1,2,38.0,1,-2,-2,-2,-2,-2,-44.418556,-129.8378,-74.4995,0.0,663.1953,0.0,0.0,0.0,0.0,1612.9944,0.0,600.2526,0
