LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
80000.0,1,2,2,29.0,-1,-1,-1,-1,7,-1,2313.8633,4592.7964,6292.167,0.0,0.0,920.2643,4000.0,5201.9946,0.0,0.0,1236.9275,0.0,1
50000.0,1,3,1,41.0,1,2,2,2,0,0,25529.832,24298.865,18635.129,24316.549,18041.246,16786.543,3188.2446,0.0,2900.4065,0.0,330.74918,703.9933,1
20000.0,2,3,1,44.0,1,2,2,2,2,2,9040.135,12749.384,12812.2705,13554.308,10890.158,11104.521,1535.0072,430.098,695.0027,0.0,1102.049,0.0,1
50000.0,2,2,1,52.0,3,2,2,2,0,2,14748.392,17604.256,14321.511,11302.458,3556.5876,1314.3418,0.0,0.0,0.0,0.0,0.0,0.0,1
150000.0,2,1,2,48.390972,0,0,0,0,0,0,140424.28,133758.0,152932.19,108264.8,131825.42,144270.97,7223.332,6000.0,4690.443,5042.0435,6164.1826,2500.0,1
10000.0,1,1,2,25.0,3,0,0,2,0,0,5447.336,7087.756,8479.047,7967.2935,9155.308,10612.829,1171.6493,1600.0,0.0,539.7751,500.0,399.3007,1
50000.0,1,2,2,42.0,2,2,2,2,2,2,37429.188,42961.418,40997.164,40467.375,43345.562,41128.88,2208.9458,2000.0,0.0,2000.0,1500.0,1898.7267,1
50000.0,2,1,1,31.0,0,0,0,0,0,0,29939.514,29071.492,25252.66,22965.432,23457.12,21076.508,2401.0408,2000.0,5126.7217,1823.3993,5954.385,0.0,1
50000.0,2,2,2,36.92964,0,0,2,0,0,0,48437.645,48789.72,46973.65,44261.477,34902.426,33886.906,4560.6,1900.3691,2000.0,2258.2678,1600.0,2126.838,1
50000.0,1,1,1,48.0,-1,-1,-1,-1,-1,-1,1081.183,0.0,189.56471,0.0,89.925865,0.0,0.0,305.45172,0.0,81.78126,0.0,0.0,1
50000.0,2,2,2,24.0,0,0,0,2,-2,-2,36053.668,32838.73,42652.98,319.23303,0.0,0.0,2000.0,3722.6008,0.0,0.0,0.0,0.0,1
60000.0,1,2,2,36.0,1,2,-1,-1,2,-1,14466.918,4442.3125,12788.08,0.0,0.0,3049.2695,0.0,10000.0,1000.0,0.0,4000.0,4000.0,1
230000.0,2,1,1,47.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50000.0,2,2,2,40.0,0,0,0,0,0,0,62538.758,49918.133,46848.434,45949.566,27096.658,28930.031,2000.0,2000.0,2000.0,2000.0,1000.0,1000.0,1
20000.0,2,2,1,24.0,2,0,0,0,0,0,6371.106,6431.4736,9464.516,6585.7397,8368.942,7512.5254,1088.204,1258.3265,779.41034,390.0,298.8049,501.4276,1
435451.12,2,1,2,27.0,-1,-1,0,-2,-1,-1,2939.138,764.5309,0.0,0.0,71.25047,0.0,1400.0,0.0,0.0,323.00507,0.0,1000.0,1
210000.0,2,1,1,32.0,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,583.08484,7543.9507,0.0,0.0,0.0,456.60562,5000.0,0.0,1
60000.0,2,3,3,65.75279,2,0,0,0,0,0,58037.05,59544.527,66921.21,59407.562,43389.453,51327.58,3000.0,3509.7175,2162.8948,1231.8893,2066.7258,2948.0261,1
250000.0,2,1,2,44.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,220.49301,0.0,0.0,0.0,0.0,0.0,0.0,1
130000.0,2,2,1,44.0,0,0,2,2,2,0,102310.555,110155.64,98168.54,119947.75,88006.086,85110.76,6000.0,3002.885,3216.5493,5000.0,3000.0,1656.4265,1
20000.0,1,1,1,25.0,1,2,2,0,0,2,13226.982,12273.794,13303.039,12193.14,14139.487,10551.09,2100.0,0.0,1000.0,1163.0419,460.79385,0.0,1
20000.0,2,2,1,23.0,0,0,0,0,0,2,15749.956,18480.002,18158.938,18134.36,13157.621,2690.2134,2459.0671,1648.3004,1300.0,1000.3919,0.0,82017.984,1
426481.62,2,1,1,37.0,0,0,0,-1,-1,-1,20426.35,14122.931,14524.855,1317.1844,4960.687,5926.4756,3596.1472,5879.471,1379.7352,4836.062,6309.5566,2334.8467,1
80000.0,2,2,2,23.0,0,0,0,0,0,0,20184.36,24387.64,24166.412,29439.81,31255.49,60228.51,2500.0,3597.493,5000.0,3000.0,49471.043,7406.4746,1
20000.0,2,3,1,75.7274,2,2,2,7,7,7,1904.8389,1938.3822,1163.0532,1009.41376,780.0,695.3356,0.0,0.0,0.0,0.0,0.0,0.0,1
70000.0,2,2,1,34.0,2,2,2,2,2,2,61505.047,70152.37,66463.734,76538.05,77452.82,80628.73,5696.9917,0.0,5058.2827,0.0,6000.0,3500.0,1
30000.0,1,2,2,22.0,0,0,2,2,2,0,25391.42,33661.38,28079.51,33759.223,41281.93,44235.45,5000.0,0.0,1701.1931,16.951118,2100.6028,2000.0,1
360000.0,2,1,2,40.0,-2,-2,-2,-2,-2,-1,4526.6777,0.0,275.63095,566.3915,-48.671738,106152.55,192.08916,3651.7124,1470.2894,0.0,386429.22,2011.7802,1
110000.0,2,2,2,29.0,0,0,0,0,0,-1,14070.304,13565.109,11977.697,3319.8613,1166.7102,2457.7913,1783.4143,1338.5563,1000.0,0.0,2000.0,0.0,1
170000.0,1,2,2,33.0,0,0,2,3,2,2,100141.11,98310.16,121384.445,99823.086,116990.875,99743.72,6486.121,9928.844,0.0,0.0,5722.288,0.0,1
200000.0,2,2,1,64.802155,-1,-1,-1,-1,0,0,1241.8297,285.90393,6073.4067,645.8275,4211.7495,0.0,29.321028,6130.0376,0.0,1000.0,0.0,0.0,1
130000.0,1,1,2,29.0,1,2,3,2,0,0,324.3809,2210.9836,1959.0082,790.70416,661.77277,324.92188,2000.0,0.0,0.0,0.0,0.0,800.0,1
70000.0,2,2,1,39.0,-1,0,0,-1,2,-1,6730.114,2078.7974,0.0,976.8873,1017.55115,4684.8535,1333.2047,0.0,1200.0,0.0,3772.149,0.0,1
30000.0,2,2,2,36.0,2,2,2,0,0,0,23465.252,25207.434,17465.838,14854.541,12427.909,13561.742,4542.326,0.0,1160.4856,705.25037,1000.91614,474.70114,1
80000.0,1,3,1,54.0,3,2,2,2,-2,-2,882.93854,1075.3933,1413.8491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
90000.0,2,2,2,32.0,-1,-1,-1,-1,-1,-1,316.0,780.0,485.32373,559.39087,0.0,316.0,580.88367,152.08636,271.48218,0.0,398.74567,627.1384,1
10000.0,2,2,1,32.0,2,2,3,2,0,0,14067.471,11922.218,13430.952,12808.012,10385.074,5456.1,1523.877,0.0,0.0,546.9071,0.0,0.0,1
70000.0,2,2,1,27.0,2,2,2,2,2,2,38938.035,36380.223,37988.324,30079.453,34856.06,32963.055,1447.7671,1200.0,1000.0,2000.0,1200.0,1000.0,1
50000.0,2,2,2,24.0,0,0,2,0,0,2,24636.783,28301.498,30482.588,29217.324,28878.547,29986.283,3909.2578,0.0,2000.0,2625.993,2500.0,0.0,1
450000.0,2,3,2,33.0,2,2,2,0,0,-1,19996.908,35950.496,31907.3,30132.525,16444.014,28616.293,3060.3052,3529.4048,3000.0,1042.8007,26170.809,5500.65,1
360000.0,1,2,1,36.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50000.0,2,1,2,26.0,1,2,2,0,0,2,35133.727,36240.035,41651.906,36375.465,44686.348,45170.902,1348.7212,0.0,2233.0063,4686.321,2402.5627,1397.7904,1
20000.0,1,2,2,25.0,0,0,0,0,0,0,14547.4375,15781.49,17553.393,14911.762,15027.7705,10197.412,1500.0,1200.0,1000.0,1900.1478,727.6066,462.84048,1
20000.0,1,1,1,40.0,2,0,0,0,0,0,4473.913,8184.523,12155.846,10494.405,10561.636,10442.375,1446.531,4166.126,697.1988,539.7979,600.0,500.0,1
100000.0,1,2,2,33.0,0,0,0,0,0,2,87834.94,74794.96,92420.34,55137.11,27111.6,49807.26,3000.0,2515.3513,1500.0,1913.5319,7997.2295,1704.2222,1
220000.0,2,1,2,31.0,2,2,0,0,0,2,147290.94,147879.44,146712.23,147542.23,142352.88,161763.45,4706.7383,5732.6206,8097.384,5720.2603,3702.766,5381.3604,1
20000.0,2,2,2,23.0,0,0,0,0,2,2,10922.797,8772.857,8498.2705,10521.565,14349.44,10621.786,1197.1683,1200.0,1039.4191,901.02704,0.0,326.3103,1
50000.0,2,2,1,43.0,2,2,2,2,2,0,56206.41,52774.91,50961.246,47991.21,48511.27,44214.594,3208.29,0.0,4601.787,0.0,1210.1694,1579.5939,1
20000.0,2,3,2,45.0,1,3,2,0,0,0,30058.896,30436.13,22598.143,16055.674,16302.663,19940.805,0.0,0.0,1000.0,943.53204,676.7454,1199.41,1
80000.0,1,2,1,32.0,0,0,-1,0,-1,-1,17533.012,12246.221,2502.0188,2720.9773,1330.1844,0.0,912.15186,1095.3708,716.5362,1500.0,0.0,782.6513,1
50000.0,2,1,2,28.0,0,0,2,0,0,0,7953.987,10231.706,11891.554,13471.206,12981.897,16104.665,2000.0,0.0,1773.5616,1376.0184,1200.0,2000.0,1
50000.0,2,2,1,26.0,0,0,0,2,0,0,23599.043,20476.484,26601.67,23362.086,27036.771,29951.758,1250.8157,4210.1255,0.0,1000.0,1074.4757,2926.0188,1
30000.0,2,1,2,26.0,1,2,0,0,2,2,16049.87,18934.383,17981.672,26572.305,23448.746,18895.227,1465.413,2000.0,3000.0,929.7223,0.0,6499.287,1
50000.0,2,3,1,39.0,2,0,0,0,0,2,43123.285,33731.516,30853.11,29031.436,30637.643,30170.646,1416.5586,2003.7202,1334.3392,2500.0,0.0,1334.1804,1
30000.0,2,2,2,32.0,1,2,2,2,0,0,16779.076,18386.203,21575.19,18790.102,20188.158,19554.432,773.97186,1800.0,1000.0,1000.0,1000.0,1113.6078,1
50000.0,2,2,2,29.0,2,2,2,2,0,0,26616.238,29193.176,30351.445,26213.162,29934.932,30178.436,0.0,3711.3218,0.0,1170.5702,3000.0,0.0,1
50000.0,2,2,1,45.0,0,0,0,2,0,0,17139.26,17442.287,18947.78,18354.387,20119.957,20186.496,1642.58,1628.9702,361.28302,1000.0,1286.3857,1000.0,1
30000.0,2,2,2,24.0,1,2,2,2,0,0,29784.652,29054.086,31411.326,33209.137,32730.021,41520.98,0.0,4036.9229,0.0,1469.6497,1912.8644,1600.0,1
70000.0,2,3,1,47.67703,2,2,2,0,0,0,60384.156,60035.38,65011.8,45584.035,41426.08,40727.527,4000.0,0.0,2000.0,2200.1487,2000.0,1588.5023,1
50000.0,1,3,1,29.0,0,0,0,0,0,-1,13360.556,9461.862,7709.6636,5568.2896,4124.86,734.43884,1355.4076,1109.6573,881.99493,363.2606,870.9855,1525.0392,1
50000.0,2,1,1,39.0,2,1,3,2,0,0,51274.32,47867.996,37719.06,47029.094,47863.15,55331.723,1391.652,0.0,0.0,2000.0,8923.505,0.0,1
50000.0,1,2,2,40.0,0,0,0,0,0,0,47618.465,48344.8,49049.13,44071.555,46681.184,47199.24,1984.1683,1967.1902,1554.8698,1248.5804,1913.7836,1500.0,1
50000.0,2,2,2,48.0,2,2,2,0,0,0,24614.68,21535.756,27833.785,25356.531,27749.816,27416.158,1139.4984,1901.5029,833.5343,1500.0,2000.0,0.0,1
150000.0,1,1,2,29.0,1,2,2,2,0,0,141181.12,152514.17,171763.34,151015.17,150712.98,152720.56,0.0,10231.535,0.0,5000.0,10000.798,0.0,1
72852.04,1,2,1,33.0,0,0,0,0,2,0,48601.91,53119.844,47091.48,39039.58,36711.1,29262.275,4660.5894,2200.028,3381.5066,0.0,1000.0,6206.1875,1
50000.0,2,2,2,24.0,3,3,2,2,0,0,31242.096,35080.867,36176.67,34039.965,29877.97,39491.43,930.7714,1541.6511,1622.3342,1500.0,2000.0,2000.0,1
20000.0,1,3,1,29.0,0,0,0,0,0,0,26624.47,27444.541,24466.887,20072.732,19422.16,10215.835,2000.0,1500.0,1000.0,500.0,721.17676,2000.0,1
360000.0,1,2,2,35.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
174938.84,1,1,1,56.0,0,0,0,2,2,2,77369.23,71486.59,74084.8,59050.49,63855.3,62227.125,3514.2852,5145.402,2000.0,2223.756,4189.294,1000.0,1
30000.0,2,3,1,56.0,2,2,2,0,0,0,13787.487,14424.699,13344.043,14125.76,7409.293,6812.3613,3000.0,0.0,2201.712,0.0,1070.6893,1287.6433,1
80000.0,2,2,1,44.0,2,2,2,2,0,0,75708.08,78092.03,78679.984,76674.9,75822.68,75958.87,5000.0,3812.6445,0.0,3000.0,5000.0,3000.0,1
100000.0,2,3,2,26.0,0,0,0,0,0,0,95670.8,98602.164,105437.53,57606.38,60923.73,60422.33,5091.913,4000.0,3690.6804,8000.0,3000.0,4661.0947,1
200000.0,2,2,2,28.0,-1,3,2,2,2,2,1733.5085,2067.9407,2714.0933,4214.318,4103.8555,5698.979,0.0,0.0,972.9341,886.08136,1500.0,664.17847,1
200000.0,2,2,1,35.0,1,2,0,0,0,0,106407.59,122384.7,120184.24,121789.37,116183.26,148014.3,0.0,6005.141,5000.0,4000.0,5998.9946,11907.072,1
150000.0,1,3,1,54.0,0,0,0,0,0,0,151734.58,145958.67,134271.94,114717.46,105388.734,94025.31,4726.87,4059.0144,3802.3953,4986.8413,3000.0,1988.6743,1
200000.0,2,2,2,30.0,1,-2,-1,0,0,-2,0.0,0.0,3768.009,2832.0796,-2.3332741,-728.18463,550.07153,2117.726,0.0,0.0,0.0,0.0,1
50000.0,1,2,1,29.0,0,0,0,2,0,0,11649.957,15042.996,13414.979,15246.689,13622.972,10673.43,2307.007,2291.249,454.6873,3000.0,2000.0,599.8644,1
100000.0,2,2,1,48.0,0,0,0,0,0,2,91096.73,78139.93,69817.75,65654.1,56000.03,68561.164,2500.0,2512.236,6193.9336,4720.82,0.0,2093.9922,1
20000.0,1,2,2,38.0,3,2,2,7,7,3,1255.1136,1535.1971,1259.2166,1613.272,1961.5376,1355.4283,0.0,0.0,0.0,0.0,0.0,0.0,1
10000.0,1,2,2,28.0,4,2,0,0,-1,3,6219.6934,5860.4424,6318.129,1992.5953,3001.8608,4120.0996,0.0,1600.0,0.0,1100.0,0.0,0.0,1
80000.0,1,3,2,24.0,0,0,0,0,0,0,32037.918,35810.008,34873.7,28938.883,26654.613,28399.234,2000.0,2000.0,1000.0,1370.1188,1988.26,2314.457,1
50000.0,2,1,2,25.0,2,2,2,2,2,0,69448.07,70252.17,76533.58,89120.58,77392.336,77733.28,3000.0,3000.0,3000.0,0.0,3401.8,2500.0,1
50000.0,2,2,2,47.0,0,0,2,2,0,0,5469.141,5001.138,7381.414,6176.101,8315.252,10948.298,1677.6967,1000.0,316.0,901.8955,1697.3417,0.0,1
30000.0,1,3,1,25.0,0,0,0,0,0,0,25818.398,22382.121,19128.775,14542.957,14868.557,12156.722,1398.8453,1500.0,1000.0,769.7479,0.0,290.26816,1
10000.0,2,2,2,24.0,-2,-2,-2,-2,-2,-2,0.0,0.0,275.97247,0.0,0.0,0.0,0.0,1369.8,0.0,0.0,0.0,0.0,1
60000.0,2,2,2,26.0,2,0,0,0,2,0,19198.674,20726.0,19101.85,23010.996,23357.25,19344.268,1700.0,1505.3549,5000.0,0.0,1000.0,1872.0664,1
250000.0,2,1,1,33.0,-1,-1,-1,-1,-1,-1,4638.9893,74.109886,959.2861,11.244367,390.0,0.0,109.41762,1600.0,315.0589,347.73944,0.0,421.8573,1
30000.0,1,2,2,26.0,0,0,0,0,0,0,45760.438,38468.43,24995.266,15923.628,19297.338,18590.283,1500.0,1500.0,659.0014,1094.5299,1000.0,500.0,1
20000.0,1,3,2,40.0,0,0,0,0,0,0,21013.2,15601.3955,15463.925,4537.567,6960.3755,9621.598,2100.0,2000.0,501.99713,817.20325,2000.0,1600.9556,1
150000.0,1,2,2,32.0,1,-1,-1,-1,-1,-1,0.0,1406.5767,9481.226,0.0,11939.521,3930.4495,1809.3635,7426.129,0.0,10870.596,3000.0,0.0,1
20000.0,1,3,2,37.0,0,0,0,0,0,2,15233.1,14466.821,17639.941,14433.461,13904.492,16534.633,1357.8605,1200.0,390.0,1000.0,0.0,709.6951,1
150000.0,1,2,1,39.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
180000.0,2,1,1,44.0,0,0,2,0,0,0,53835.617,51042.99,48611.043,51284.7,51566.85,66787.79,5000.0,0.0,1500.0,2000.0,5007.516,2000.0,1
140000.0,2,2,1,32.0,0,0,0,0,0,0,122235.7,102940.66,102299.555,88855.77,77683.6,90881.32,5009.7183,4761.686,3000.0,3000.0,3068.5193,3232.5073,1
80000.0,1,2,1,37.0,2,2,2,0,0,0,54245.73,61353.53,57557.316,49299.914,29057.588,28674.057,4591.704,0.0,3000.0,1000.0,1000.0,396.3859,1
50000.0,2,2,2,33.0,2,2,0,0,0,0,58041.938,51887.23,32417.74,8691.346,10731.366,8255.05,1200.0,1299.7826,18.017776,404.4074,387.7833,236.03662,1
80000.0,2,2,2,39.0,2,2,2,2,2,2,30322.875,29585.717,27060.682,32701.621,30148.516,30224.824,2302.1233,0.0,2263.0288,390.0,2000.0,0.0,1
28466.92,2,2,2,46.0,0,0,0,2,0,-1,29710.414,32595.156,30692.229,5297.1,2581.5354,2141.6792,1700.0,5960.8516,122.866776,747.86646,1037.5007,1000.0,1
100000.0,1,2,2,26.0,-1,-1,-1,-1,-1,-1,1489.8888,905.3578,395.9264,645.24414,0.0,359.08737,1086.4932,426.47482,260.89838,0.0,296.36533,390.0,1
50000.0,1,3,2,25.0,0,0,0,0,0,0,48472.44,57407.82,51578.902,51796.812,44354.074,37155.24,2300.0,3009.5042,1800.0,1896.0732,1560.3416,2500.0,1
50000.0,1,3,2,47.0,0,0,0,0,0,0,56508.074,51073.305,44198.492,24144.633,27829.564,29318.879,1506.3839,1300.0,992.51886,1694.6687,1000.0,1000.0,1
10000.0,1,2,2,29.0,0,0,0,2,0,0,3437.7095,2990.461,4176.307,4504.928,4028.09,3370.5442,1321.5798,1500.0,0.0,1000.0,617.1589,0.0,1
47160.16,2,2,2,25.0,2,2,2,0,0,2,14438.2705,14950.998,15060.456,17215.533,15744.741,2385.8025,1658.0414,0.0,712.91174,1744.2043,0.0,0.0,1
50000.0,2,2,2,39.0,1,2,0,0,0,0,18212.148,21618.47,19417.066,22168.658,20827.094,22686.35,0.0,1600.0,1184.2421,1100.0,1255.506,2000.0,1
20000.0,1,2,2,26.0,2,2,2,2,2,2,17619.57,20027.406,23352.352,19797.291,21038.69,22625.252,1590.9181,1009.38715,777.6571,1805.3546,849.87726,0.0,1
130000.0,1,2,1,31.0,-1,2,2,0,0,0,102849.016,108961.72,86971.8,79685.82,68905.97,71340.2,4036.679,2605.7363,3000.0,3000.0,2000.0,4706.5327,1
210000.0,1,1,1,35.0,-1,2,2,0,-1,-1,8652.663,9671.427,9282.426,9985.194,6245.0073,11834.966,1246.0458,1600.0,1446.274,5000.0,6021.991,740.1309,1
80000.0,2,2,1,34.986732,1,2,0,0,0,2,54932.887,52824.5,56836.88,60284.484,57940.99,53086.195,0.0,4040.3828,2456.9368,4881.385,0.0,2028.4618,1
150000.0,1,3,2,28.0,2,0,0,0,0,0,161768.73,152677.89,152474.3,119544.945,128720.31,124679.13,5000.0,5000.0,5275.4272,4297.812,5000.0,10488.477,1
260000.0,2,1,1,31.0,0,0,0,0,0,0,55703.156,60881.64,48867.023,38252.527,10663.726,7564.647,3320.6643,4019.5435,2860.3335,3000.0,2200.0,4605.8286,1
30000.0,1,2,1,30.0,0,0,0,0,0,0,32028.777,35064.016,30076.867,15514.213,16852.768,5041.7534,2667.664,1600.0,1000.0,500.0,500.0,1218.8668,1
110000.0,2,2,2,32.0,0,0,2,0,0,2,104980.64,123489.1,108125.97,98016.77,84267.086,114420.664,12173.856,0.0,3619.544,4549.629,33911.74,5000.0,1
50000.0,2,2,2,30.0,2,3,2,0,0,0,65396.28,67514.9,62729.125,18971.703,15577.821,18378.244,1808.4406,0.0,1055.64,1000.0,797.606,2000.0,1
270000.0,1,2,1,32.0,1,4,3,2,0,0,340105.1,300776.4,275342.62,235189.77,284509.03,237675.61,9227.586,0.0,0.0,8000.0,10000.0,8000.0,1
80000.0,2,1,1,40.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20000.0,2,3,2,22.0,0,0,0,0,0,0,16596.135,13647.405,17573.996,18739.281,19235.781,11973.376,1500.0,1525.8649,950.0155,1000.0,0.0,0.0,1
200000.0,1,3,1,26.0,0,0,2,2,0,0,196594.34,182555.42,183506.66,192300.25,173960.75,183755.78,8598.743,6560.1504,5000.0,3000.0,11000.0,7501.511,1
20000.0,2,3,2,24.0,1,2,2,0,0,0,2500.0,4928.124,5157.626,8219.62,7295.869,7911.4136,1168.6228,0.0,1000.0,550.8554,376.79044,320.51282,1
